id,questionnaireId,text,options,correctAnswer,explanation,temaCodigo,temaNumero,temaParte,temaTitulo,difficulty,createdAt,updatedAt,aiReviewed,aiReviewedAt
cmk6pkd7v00dckn6867360tv8,cmjqfdwlw0000kndvbtwnlnrz,¿Cuál es el procedimiento para solicitar la protección de un derecho fundamental ante el Tribunal Constitucional?,"[""A) Recurso de amparo"",""B) Recurso de casación"",""C) Recurso de revisión"",""D) Recurso de apelación""]",A,"El recurso de amparo es el procedimiento establecido para solicitar la protección de un derecho fundamental ante el Tribunal Constitucional, cuando se considere que ha sido vulnerado por una autoridad pública o por una ley.",G2,2,GENERAL,Derechos y deberes fundamentales,,2026-01-09 10:03:14.539,2026-01-09 10:03:14.539,f,
cmk6pkd7v00ddkn68btkar6tc,cmjqfdwlw0000kndvbtwnlnrz,¿Quién puede solicitar la suspensión de un derecho fundamental?,"[""A) El Gobierno"",""B) El Parlamento"",""C) El Tribunal Constitucional"",""D) El Defensor del Pueblo""]",A,"El Gobierno puede solicitar la suspensión de un derecho fundamental en situaciones excepcionales, como el estado de emergencia o el estado de sitio, siempre que se cumplan los requisitos constitucionales y legales establecidos.",G2,2,GENERAL,Derechos y deberes fundamentales,,2026-01-09 10:03:14.539,2026-01-09 10:03:14.539,f,
cmk6pkd7v00dekn68mov3raas,cmjqfdwlw0000kndvbtwnlnrz,¿Cuál es el objetivo principal de la garantía de los derechos y deberes fundamentales en la Constitución española?,"[""A) Proteger los intereses de la Administración"",""B) Garantizar la igualdad y la justicia"",""C) Limitar las libertades individuales"",""D) Establecer la jerarquía de los poderes públicos""]",B,"La garantía de los derechos y deberes fundamentales busca asegurar que los ciudadanos puedan disfrutar de sus derechos y libertades de manera efectiva, lo que se logra a través de la igualdad y la justicia.",G2,2,GENERAL,Derechos y deberes fundamentales,,2026-01-09 10:03:14.539,2026-01-09 10:03:14.539,f,
cmk6pkd7v00dfkn68ekh0a4nn,cmjqfdwlw0000kndvbtwnlnrz,¿Qué artículo de la Constitución española establece el derecho a la vida y a la integridad física y moral?,"[""A) Artículo 10"",""B) Artículo 15"",""C) Artículo 20"",""D) Artículo 25""]",B,El artículo 15 de la Constitución española establece que 'toda persona tiene derecho a la vida y a la integridad física y moral'.,G2,2,GENERAL,Derechos y deberes fundamentales,,2026-01-09 10:03:14.539,2026-01-09 10:03:14.539,f,
cmk6pkd7v00dgkn680surg812,cmjqfdwlw0000kndvbtwnlnrz,¿En qué caso puede ser suspendido el derecho a la libertad de expresión?,"[""A) En situaciones de emergencia nacional"",""B) En casos de incitación a la violencia"",""C) En situaciones de conflicto armado"",""D) Todas las anteriores""]",D,"El derecho a la libertad de expresión puede ser suspendido en situaciones excepcionales, como emergencias nacionales, casos de incitación a la violencia o situaciones de conflicto armado, siempre que se cumplan los requisitos constitucionales y legales establecidos.",G2,2,GENERAL,Derechos y deberes fundamentales,,2026-01-09 10:03:14.539,2026-01-09 10:03:14.539,f,
cmk6pkd7v00dhkn685dxu21su,cmjqfdwlw0000kndvbtwnlnrz,¿Cuál es el plazo máximo para que el Tribunal Constitucional resuelva un recurso de amparo?,"[""A) 2 meses"",""B) 6 meses"",""C) 1 año"",""D) No hay plazo máximo""]",B,"El Tribunal Constitucional debe resolver un recurso de amparo en un plazo máximo de 6 meses, aunque puede prorrogarse en casos complejos o cuando sea necesario.",G2,2,GENERAL,Derechos y deberes fundamentales,,2026-01-09 10:03:14.539,2026-01-09 10:03:14.539,f,
cmk6pkd7v00dikn689e7r4gg7,cmjqfdwlw0000kndvbtwnlnrz,¿Qué órgano es el encargado de garantizar la protección de los derechos fundamentales en España?,"[""A) Tribunal Constitucional"",""B) Tribunal Supremo"",""C) Consejo de Estado"",""D) Defensor del Pueblo""]",A,"El Tribunal Constitucional es el órgano encargado de garantizar la protección de los derechos fundamentales en España, mediante el control de la constitucionalidad de las leyes y la resolución de conflictos entre los poderes públicos.",G2,2,GENERAL,Derechos y deberes fundamentales,,2026-01-09 10:03:14.539,2026-01-09 10:03:14.539,f,
cmk6pkd7v00djkn683ajlr871,cmjqfdwlw0000kndvbtwnlnrz,¿Qué es el derecho a la igualdad?,"[""A) El derecho a ser tratado de manera diferente"",""B) El derecho a ser tratado de manera igualitaria"",""C) El derecho a la libertad de expresión"",""D) El derecho a la vida""]",B,"El derecho a la igualdad se refiere al derecho a ser tratado de manera igualitaria y sin discriminación, lo que implica que todos los individuos deben ser tratados de la misma manera en situaciones similares.",G2,2,GENERAL,Derechos y deberes fundamentales,,2026-01-09 10:03:14.539,2026-01-09 10:03:14.539,f,
cmk6pkd7v00dkkn68md9gg8tp,cmjqfdwlw0000kndvbtwnlnrz,¿Cuál es el objetivo de la garantía de los derechos fundamentales en la Unión Europea?,"[""A) Proteger los intereses de los Estados miembros"",""B) Garantizar la igualdad y la justicia"",""C) Limitar las libertades individuales"",""D) Establecer la jerarquía de los poderes públicos""]",B,"La garantía de los derechos fundamentales en la Unión Europea busca asegurar que los ciudadanos puedan disfrutar de sus derechos y libertades de manera efectiva, lo que se logra a través de la igualdad y la justicia.",G2,2,GENERAL,Derechos y deberes fundamentales,,2026-01-09 10:03:14.539,2026-01-09 10:03:14.539,f,
cmk6pkd8400dlkn684533u2yp,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el procedimiento para impugnar una resolución del Defensor del Pueblo?,"[""Mediante una demanda contencioso-administrativa"",""Mediante una reclamación administrativa"",""Mediante una queja ante el Defensor del Pueblo"",""Mediante una denuncia penal""]",A,"El procedimiento para impugnar una resolución del Defensor del Pueblo es mediante una demanda contencioso-administrativa, que debe ser presentada ante el Tribunal Superior de Justicia correspondiente.",G1,1,GENERAL,La Constitución Española de 1978,dificil,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8400dmkn681yonn8ta,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el efecto de una resolución del Defensor del Pueblo que declara la vulneración de un derecho fundamental?,"[""La resolución es vinculante para la Administración"",""La resolución es consultiva para la Administración"",""La resolución es meramente informativa"",""La resolución no tiene efectos""]",B,"Una resolución del Defensor del Pueblo que declara la vulneración de un derecho fundamental es consultiva para la Administración, lo que significa que la Administración debe tomar en consideración la resolución y adoptar las medidas necesarias para subsanar la vulneración.",G1,1,GENERAL,La Constitución Española de 1978,dificil,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8400dnkn68hjww1i1h,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el plazo máximo para que el Defensor del Pueblo resuelva una queja?,"[""3 meses"",""6 meses"",""9 meses"",""1 año""]",B,"El Defensor del Pueblo tiene un plazo máximo de 6 meses para resolver una queja, según lo establecido en la Ley Orgánica del Defensor del Pueblo.",G1,1,GENERAL,La Constitución Española de 1978,media,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8400dokn68tvp9qf4r,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el procedimiento para presentar una queja ante el Defensor del Pueblo?,"[""Mediante una carta certificada"",""Mediante un correo electrónico"",""Mediante una llamada telefónica"",""Mediante una visita personal""]",A,"El procedimiento para presentar una queja ante el Defensor del Pueblo es mediante una carta certificada, que debe ser enviada a la oficina del Defensor del Pueblo y debe contener los datos personales del quejoso y una descripción detallada de la queja.",G1,1,GENERAL,La Constitución Española de 1978,facil,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8400dpkn68wbbyodka,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el papel del Defensor del Pueblo en la protección de los derechos fundamentales en España?,"[""Velar por la protección de los derechos fundamentales"",""Investigar las denuncias de violaciones de derechos humanos"",""Asesorar al Gobierno en materia de derechos humanos"",""Representar a los ciudadanos en los tribunales""]",B,"El Defensor del Pueblo es el encargado de investigar las denuncias de violaciones de derechos humanos y de velar por la protección de los derechos fundamentales en España, según lo establecido en la Constitución Española de 1978.",G1,1,GENERAL,La Constitución Española de 1978,media,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8400dqkn683uby0sxe,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el procedimiento para reformar la Constitución Española de 1978 en caso de que se produzca una crisis institucional?,"[""Mediante una votación popular"",""Mediante una votación en el Congreso de los Diputados"",""Mediante una votación en el Senado"",""Mediante una reunión de la Comisión de Reforma Constitucional""]",B,"En caso de que se produzca una crisis institucional, el procedimiento para reformar la Constitución Española de 1978 es mediante una votación en el Congreso de los Diputados, que debe ser aprobada por una mayoría de dos tercios de los diputados.",G1,1,GENERAL,La Constitución Española de 1978,dificil,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8400drkn68fxrk9yvd,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el efecto de una sentencia del Tribunal Constitucional que declara la inconstitucionalidad de una ley?,"[""La ley queda derogada"",""La ley queda suspendida"",""La ley queda modificada"",""La ley queda anulada""]",A,"Una sentencia del Tribunal Constitucional que declara la inconstitucionalidad de una ley produce el efecto de que la ley queda derogada, lo que significa que deja de tener vigencia y efectos.",G1,1,GENERAL,La Constitución Española de 1978,dificil,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8400dskn68n0voxxxq,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el plazo máximo para que el Tribunal Constitucional resuelva una demanda de inconstitucionalidad?,"[""3 meses"",""6 meses"",""9 meses"",""1 año""]",B,"El Tribunal Constitucional tiene un plazo máximo de 6 meses para resolver una demanda de inconstitucionalidad, según lo establecido en la Ley Orgánica del Tribunal Constitucional.",G1,1,GENERAL,La Constitución Española de 1978,media,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8400dtkn683z3pmiib,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el procedimiento para impugnar una ley ante el Tribunal Constitucional?,"[""Mediante una demanda de inconstitucionalidad"",""Mediante una pregunta prejudicial"",""Mediante una reclamación administrativa"",""Mediante una denuncia penal""]",A,"El procedimiento para impugnar una ley ante el Tribunal Constitucional es mediante una demanda de inconstitucionalidad, que puede ser presentada por el Presidente del Gobierno, el Defensor del Pueblo, 50 diputados o 50 senadores.",G1,1,GENERAL,La Constitución Española de 1978,dificil,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500dukn68kjyhdiv9,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el órgano encargado de interpretar la Constitución Española de 1978?,"[""El Tribunal Constitucional"",""El Tribunal Supremo"",""El Congreso de los Diputados"",""El Senado""]",A,"El Tribunal Constitucional es el órgano encargado de interpretar la Constitución Española de 1978, según lo establecido en la propia Constitución.",G1,1,GENERAL,La Constitución Española de 1978,facil,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500dvkn68ijriiyun,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el plazo máximo para que el Rey sancione y promulgue una ley de reforma constitucional?,"[""15 días"",""30 días"",""45 días"",""60 días""]",B,"El Rey tiene un plazo máximo de 30 días para sancionar y promulgar una ley de reforma constitucional, según lo establecido en la Constitución Española de 1978.",G1,1,GENERAL,La Constitución Española de 1978,media,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500dwkn68i5zp5tkw,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el procedimiento para aprobar una ley de reforma constitucional en el Congreso de los Diputados?,"[""Mediante una votación simple"",""Mediante una votación absoluta"",""Mediante una votación de dos tercios"",""Mediante una votación de tres cuartos""]",C,"El procedimiento para aprobar una ley de reforma constitucional en el Congreso de los Diputados requiere una votación de dos tercios de los diputados, según lo establecido en la Constitución Española de 1978.",G1,1,GENERAL,La Constitución Española de 1978,dificil,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500dxkn68f8o1k32c,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el procedimiento para resolver las discrepancias entre el Congreso de los Diputados y el Senado en el proceso de reforma constitucional?,"[""Mediante una comisión mixta"",""Mediante una votación conjunta"",""Mediante una negociación entre los líderes de los partidos políticos"",""Mediante una consulta popular""]",A,"El procedimiento para resolver las discrepancias entre el Congreso de los Diputados y el Senado en el proceso de reforma constitucional es mediante una comisión mixta, que busca encontrar un acuerdo entre ambas cámaras.",G1,1,GENERAL,La Constitución Española de 1978,dificil,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500dykn68ionhfeu9,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el quórum requerido para que el Congreso de los Diputados apruebe una propuesta de reforma constitucional?,"[""Más de la mitad de los diputados"",""Dos tercios de los diputados"",""Tres cuartos de los diputados"",""La totalidad de los diputados""]",B,"El Congreso de los Diputados requiere un quórum de dos tercios de los diputados para aprobar una propuesta de reforma constitucional, según lo establecido en la Constitución Española de 1978.",G1,1,GENERAL,La Constitución Española de 1978,media,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500dzkn68j288y7un,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el plazo máximo para que el Senado emita su parecer sobre una propuesta de reforma constitucional?,"[""2 meses"",""3 meses"",""4 meses"",""6 meses""]",B,"El Senado tiene un plazo máximo de 3 meses para emitir su parecer sobre una propuesta de reforma constitucional, según lo establecido en la Constitución Española de 1978.",G1,1,GENERAL,La Constitución Española de 1978,media,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500e0kn688f1pz3wo,cmjwkuxrx00x8knw4i8grfcm8,¿Quién es el encargado de promover la reforma de la Constitución Española de 1978?,"[""El Congreso de los Diputados"",""El Senado"",""El Gobierno"",""El Rey""]",A,"El Congreso de los Diputados es el encargado de promover la reforma de la Constitución Española de 1978, ya que es la cámara que representa al pueblo español y tiene la facultad de iniciar el procedimiento de reforma constitucional.",G1,1,GENERAL,La Constitución Española de 1978,facil,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500e1kn681lfl5xz5,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el número de artículos que componen la Constitución Española de 1978?,"[""127 artículos"",""169 artículos"",""146 artículos"",""158 artículos""]",B,"La Constitución Española de 1978 está compuesta por 169 artículos, distribuidos en 10 títulos. Este número de artículos es el resultado de la redacción y aprobación de la Constitución en 1978.",G1,1,GENERAL,La Constitución Española de 1978,facil,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500e2kn68saecxdl3,cmjwkuxrx00x8knw4i8grfcm8,¿Qué relación existe entre la cooperación internacional y los derechos fundamentales?,"[""La cooperación internacional y los derechos fundamentales son conceptos contradictorios"",""La cooperación internacional y los derechos fundamentales son conceptos complementarios"",""La cooperación internacional prevalece siempre sobre los derechos fundamentales"",""Los derechos fundamentales prevalecen siempre sobre la cooperación internacional""]",B,"La cooperación internacional y los derechos fundamentales son conceptos complementarios. La cooperación internacional se refiere a la colaboración entre países para alcanzar objetivos comunes, mientras que los derechos fundamentales establecen los límites y garantías para la protección de los individuos. La cooperación internacional es esencial para promover y proteger los derechos fundamentales a nivel global, ya que permite a los países compartir experiencias, establecer estándares comunes y trabajar juntos para abordar desafíos globales.",G2,2,GENERAL,Derechos y deberes fundamentales,media,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500e3kn680v7tb6l7,cmjwkuxrx00x8knw4i8grfcm8,¿Qué relación existe entre la cultura de la paz y los derechos fundamentales?,"[""La cultura de la paz y los derechos fundamentales son conceptos contradictorios"",""La cultura de la paz y los derechos fundamentales son conceptos complementarios"",""La cultura de la paz prevalece siempre sobre los derechos fundamentales"",""Los derechos fundamentales prevalecen siempre sobre la cultura de la paz""]",B,"La cultura de la paz y los derechos fundamentales son conceptos complementarios. La cultura de la paz se refiere a un entorno social y político caracterizado por la no violencia, el diálogo y la resolución pacífica de conflictos. Los derechos fundamentales, por otro lado, establecen los límites y garantías para la protección de los individuos. Una cultura de la paz es esencial para garantizar que los derechos fundamentales sean respetados y promovidos en una sociedad.",G2,2,GENERAL,Derechos y deberes fundamentales,media,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500e4kn68czpoq2rd,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el procedimiento para impugnar una ley que se considere lesiva de un derecho fundamental ante el Tribunal Constitucional?,"[""Recurso de amparo"",""Recurso de inconstitucionalidad"",""Recurso de casación"",""Recurso de revisión""]",B,"El procedimiento para impugnar una ley que se considere lesiva de un derecho fundamental ante el Tribunal Constitucional es el recurso de inconstitucionalidad. Este recurso permite cuestionar la constitucionalidad de una ley o norma con rango de ley, mientras que el recurso de amparo se utiliza para proteger los derechos fundamentales de las personas contra actos de los poderes públicos o de particulares.",G2,2,GENERAL,Derechos y deberes fundamentales,media,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500e5kn68h61j4ypy,cmjwkuxrx00x8knw4i8grfcm8,¿Qué es el principio de proporcionalidad en relación con la limitación de los derechos fundamentales?,"[""Un principio que establece la igualdad de todos los derechos fundamentales"",""Un principio que permite la limitación de los derechos fundamentales sin control judicial"",""Un principio que exige que las limitaciones a los derechos fundamentales sean necesarias y proporcionadas"",""Un principio que establece la supremacía de los derechos fundamentales sobre los intereses generales""]",C,"El principio de proporcionalidad es un principio jurídico que exige que las limitaciones a los derechos fundamentales sean necesarias y proporcionadas. Esto significa que cualquier restricción a un derecho fundamental debe ser adecuada para alcanzar un objetivo legítimo, necesaria para lograr ese objetivo y no debe ser desproporcionada en relación con el objetivo perseguido.",G2,2,GENERAL,Derechos y deberes fundamentales,facil,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500e6kn68a1vvg5vi,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el papel del Defensor del Pueblo en la protección de los derechos fundamentales en España?,"[""Es el máximo órgano de control de la constitucionalidad"",""Es el órgano encargado de la defensa de los derechos fundamentales de los ciudadanos"",""Es el órgano que representa a los ciudadanos en el Parlamento"",""Es el órgano que supervisa la actividad de la Administración de Justicia""]",B,"El Defensor del Pueblo es un órgano independiente que tiene como función principal la defensa de los derechos fundamentales de los ciudadanos, investigando y resolviendo quejas contra la Administración Pública. Actúa como un comisionado parlamentario que vela por que los derechos de los ciudadanos sean respetados por las autoridades públicas.",G2,2,GENERAL,Derechos y deberes fundamentales,facil,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500e7kn68hup75cie,cmjwkuxrx00x8knw4i8grfcm8,¿Qué relación existe entre la Declaración Universal de Derechos Humanos y la Constitución española en cuanto a los derechos fundamentales?,"[""La Declaración Universal de Derechos Humanos es un documento que inspiró la Constitución española"",""La Constitución española es un documento que inspiró la Declaración Universal de Derechos Humanos"",""La Declaración Universal de Derechos Humanos y la Constitución española son documentos contradictorios"",""La Declaración Universal de Derechos Humanos y la Constitución española no tienen relación""]",A,"La Declaración Universal de Derechos Humanos, adoptada por la Asamblea General de las Naciones Unidas en 1948, ha sido una fuente de inspiración para numerous Constituciones nacionales, incluida la española. La Constitución española de 1978 recoge y desarrolla muchos de los derechos y principios enunciados en la Declaración Universal, integrándolos en el ordenamiento jurídico nacional.",G2,2,GENERAL,Derechos y deberes fundamentales,media,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500e8kn68cz8f6m0d,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el concepto de 'reserva de ley' en relación con los derechos fundamentales?,"[""La reserva de ley se refiere a la exclusividad de la ley en la regulación de los derechos fundamentales"",""La reserva de ley se refiere a la posibilidad de que el reglamento desarrolle los derechos fundamentales"",""La reserva de ley se refiere a la prohibición de que el reglamento regule los derechos fundamentales"",""La reserva de ley se refiere a la obligación de que los derechos fundamentales sean regulados por ley""]",A,"La reserva de ley es un concepto que se refiere a la exclusividad de la ley en la regulación de los derechos fundamentales. Esto significa que determinados aspectos relacionados con los derechos fundamentales solo pueden ser regulados por una ley, y no por normas de rango inferior como reglamentos o ordenanzas, para garantizar su protección y respeto.",G2,2,GENERAL,Derechos y deberes fundamentales,media,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500ehkn68ywarxh9d,cmjwkuxrx00x8knw4i8grfcm8,¿Qué relación existe entre los derechos fundamentales y la dignidad de la persona en el ordenamiento jurídico español?,"[""La dignidad de la persona es un derecho fundamental"",""Los derechos fundamentales protegen la dignidad de la persona"",""La dignidad de la persona es un concepto ajeno a los derechos fundamentales"",""Los derechos fundamentales y la dignidad de la persona son conceptos contradictorios""]",B,La relación entre los derechos fundamentales y la dignidad de la persona en el ordenamiento jurídico español es que los derechos fundamentales tienen como objetivo proteger y promover la dignidad de la persona. La dignidad es un concepto fundamental que subyace a todos los derechos y libertades reconocidos en la Constitución española.,G2,2,GENERAL,Derechos y deberes fundamentales,media,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500e9kn683x524mjr,cmjwkuxrx00x8knw4i8grfcm8,¿Qué es el principio de igualdad en el contexto de los derechos fundamentales?,"[""Un principio que establece la desigualdad de todos los ciudadanos"",""Un principio que permite la discriminación en función de la raza o el género"",""Un principio que exige que todos los ciudadanos sean tratados de manera igualitaria ante la ley"",""Un principio que establece la supremacía de un grupo sobre otro""]",C,"El principio de igualdad es un principio fundamental que exige que todos los ciudadanos sean tratados de manera igualitaria ante la ley, sin discriminación por motivos como la raza, el género, la religión, la opinión, el nacimiento o cualquier otra condición. Este principio busca garantizar que todos los individuos tengan las mismas oportunidades y derechos, y que no se produzcan injusticias o desigualdades arbitrarias.",G2,2,GENERAL,Derechos y deberes fundamentales,facil,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500eakn68wegm1ren,cmjwkuxrx00x8knw4i8grfcm8,¿Qué relación existe entre la libertad de expresión y el derecho al honor en el contexto de los derechos fundamentales?,"[""La libertad de expresión y el derecho al honor son derechos contradictorios"",""La libertad de expresión y el derecho al honor son derechos complementarios"",""La libertad de expresión prevalece siempre sobre el derecho al honor"",""El derecho al honor prevalece siempre sobre la libertad de expresión""]",B,"La libertad de expresión y el derecho al honor son derechos fundamentales que, en ocasiones, pueden entrar en conflicto. Sin embargo, ambos son complementarios en el sentido de que la libertad de expresión permite la difusión de ideas y opiniones, mientras que el derecho al honor protege a los individuos contra ataques injustificados a su reputación. La jurisprudencia debe equilibrar estos derechos para encontrar una solución que respete ambos.",G2,2,GENERAL,Derechos y deberes fundamentales,dificil,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500ebkn68vwkkvxph,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el concepto de 'derechos fundamentales de segunda generación'?,"[""Se refiere a los derechos civiles y políticos"",""Se refiere a los derechos económicos, sociales y culturales"",""Se refiere a los derechos colectivos"",""Se refiere a los derechos de las minorías""]",B,"Los derechos fundamentales de segunda generación se refieren a los derechos económicos, sociales y culturales. Estos derechos incluyen, entre otros, el derecho a la educación, el derecho a la salud, el derecho al trabajo y el derecho a la seguridad social. A diferencia de los derechos civiles y políticos, que suelen ser considerados como derechos de primera generación, los derechos de segunda generación requieren una actuación positiva por parte del Estado para su implementación y protección.",G2,2,GENERAL,Derechos y deberes fundamentales,media,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500eckn68xkmfn37e,cmjwkuxrx00x8knw4i8grfcm8,¿Qué relación existe entre la seguridad jurídica y los derechos fundamentales?,"[""La seguridad jurídica y los derechos fundamentales son conceptos contradictorios"",""La seguridad jurídica y los derechos fundamentales son conceptos complementarios"",""La seguridad jurídica prevalece siempre sobre los derechos fundamentales"",""Los derechos fundamentales prevalecen siempre sobre la seguridad jurídica""]",B,"La seguridad jurídica y los derechos fundamentales son conceptos complementarios. La seguridad jurídica se refiere a la certeza y previsibilidad del derecho, es decir, a la capacidad de los ciudadanos para conocer y comprender sus derechos y obligaciones. Los derechos fundamentales, por otro lado, establecen los límites y garantías para la actuación de los poderes públicos y la protección de los individuos. Ambos conceptos trabajan juntos para crear un marco jurídico estable y justo.",G2,2,GENERAL,Derechos y deberes fundamentales,media,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500edkn68icjyidyn,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el concepto de 'interés legítimo' en el contexto de los derechos fundamentales?,"[""Un concepto que se refiere al interés público"",""Un concepto que se refiere al interés privado"",""Un concepto que se refiere a la protección de los derechos fundamentales"",""Un concepto que se refiere a la limitación de los derechos fundamentales""]",A,"El interés legítimo se refiere al interés público. En el contexto de los derechos fundamentales, el interés legítimo es un concepto que se utiliza para justificar la limitación de un derecho fundamental cuando tal limitación es necesaria para proteger un interés público relevante. Esto significa que la restricción debe ser proporcionada y necesaria para alcanzar un objetivo legítimo de interés general.",G2,2,GENERAL,Derechos y deberes fundamentales,dificil,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500eekn68z5ubpxy2,cmjwkuxrx00x8knw4i8grfcm8,¿Qué relación existe entre la justicia social y los derechos fundamentales?,"[""La justicia social y los derechos fundamentales son conceptos contradictorios"",""La justicia social y los derechos fundamentales son conceptos complementarios"",""La justicia social prevalece siempre sobre los derechos fundamentales"",""Los derechos fundamentales prevalecen siempre sobre la justicia social""]",B,"La justicia social y los derechos fundamentales son conceptos complementarios. La justicia social se refiere a la distribución justa de los recursos y oportunidades en la sociedad, mientras que los derechos fundamentales establecen los límites y garantías para la actuación de los poderes públicos y la protección de los individuos. Ambos conceptos trabajan juntos para crear una sociedad más justa y equitativa.",G2,2,GENERAL,Derechos y deberes fundamentales,facil,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500efkn68xb0folj3,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el papel de la educación en la promoción de los derechos fundamentales?,"[""La educación es un derecho fundamental que debe ser protegido"",""La educación es un medio para promover los derechos fundamentales"",""La educación es un obstáculo para la promoción de los derechos fundamentales"",""La educación es irrelevante para los derechos fundamentales""]",B,"La educación es un medio para promover los derechos fundamentales. A través de la educación, las personas pueden aprender sobre sus derechos y libertades, así como sobre la importancia de respetar los derechos de los demás. La educación también puede contribuir a fomentar una cultura de derechos humanos, promoviendo la tolerancia, la igualdad y la justicia.",G2,2,GENERAL,Derechos y deberes fundamentales,facil,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
cmk6pkd8500egkn680y08i9y1,cmjwkuxrx00x8knw4i8grfcm8,¿Cuál es el alcance de la protección de los derechos fundamentales en relación con la legislación ordinaria en España?,"[""Se aplica solo a la legislación estatal"",""Se aplica a la legislación estatal y autonómica"",""Se aplica solo a la legislación autonómica"",""No se aplica a la legislación ordinaria""]",B,"La protección de los derechos fundamentales en España se aplica tanto a la legislación estatal como a la autonómica, garantizando que todas las normas jurídicas, sean estatales o regionales, respeten y promuevan estos derechos. Esto se establece en la Constitución española y es desarrollado por la jurisprudencia del Tribunal Constitucional.",G2,2,GENERAL,Derechos y deberes fundamentales,facil,2026-01-09 10:03:14.548,2026-01-09 10:03:14.548,f,
